const,cast,cast_id,cover_url,genres,plot,rating,title,year
409459,"Malin Akerman, Billy Crudup, Matthew Goode","['0015196', '0001082', '0328828', '0355097', '0604742', '0933940', '0001303', '0001242', '0570385', '0579728']","https://m.media-amazon.com/images/M/MV5BY2IzNGNiODgtOWYzOS00OTI0LTgxZTUtOTA5OTQ5YmI3NGUzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg","Action, Drama, Mystery","In 1985 where former superheroes exist, the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation, uncovering something that could completely change the course of history as we know it.",7.6,Watchmen,2009
2527336,"Mark Hamill, Carrie Fisher, Adam Driver","['0000434', '0000402', '3485845', '5397459', '3915784', '1209966', '0785227', '2143282', '1727304', '0000355']","https://m.media-amazon.com/images/M/MV5BMjQ1MzcxNjg4N15BMl5BanBnXkFtZTgwNzgwMjY4MzI@._V1_SY150_CR0,0,101,150_.jpg","Action, Adventure, Fantasy","Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares for battle with the First Order.",7.2,Star Wars: Episode VIII - The Last Jedi,2017
1483013,"Tom Cruise, Morgan Freeman, Olga Kurylenko","['0000129', '0000151', '1385871', '2057859', '0182666', '0502425', '1057928', '5608720', '5607698', '4597836']","https://m.media-amazon.com/images/M/MV5BMTQwMDY0MTA4MF5BMl5BanBnXkFtZTcwNzI3MDgxOQ@@._V1_SX101_CR0,0,101,150_.jpg","Action, Adventure, Sci-Fi",A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.,7.0,Oblivion,2013
945513,"Jake Gyllenhaal, Michelle Monaghan, Vera Farmiga","['0350453', '1157358', '0267812', '0942482', '2260797', '0031679', '0992289', '2287876', '0858656', '0557619']","https://m.media-amazon.com/images/M/MV5BMTY0MTc3MzMzNV5BMl5BanBnXkFtZTcwNDE4MjE0NA@@._V1_SY150_CR0,0,101,150_.jpg","Action, Drama, Sci-Fi",A soldier wakes up in someone else's body and discovers he's part of an experimental government program to find the bomber of a commuter train. A mission he has only 8 minutes to complete.,7.5,Source Code,2011
373889,"Daniel Radcliffe, Harry Melling, Jason Boyd","['0705356', '0577982', '2144593', '2178650', '0402898', '1402510', '0789716', '0341743', '0828961', '0712628']","https://m.media-amazon.com/images/M/MV5BMTM0NTczMTUzOV5BMl5BanBnXkFtZTYwMzIxNTg3._V1_SY150_CR0,0,101,150_.jpg","Adventure, Family, Fantasy","With their warning about Lord Voldemort's return scoffed at, Harry and Dumbledore are targeted by the Wizard authorities as an authoritarian bureaucrat slowly seizes power at Hogwarts.",7.5,Harry Potter and the Order of the Phoenix,2007
332452,"Julian Glover, Brian Cox, Nathan Jones","['0002103', '0004051', '0428923', '0549538', '0808559', '0000093', '0795344', '0322407', '1208167', '0051509']","https://m.media-amazon.com/images/M/MV5BMTk5MzU1MDMwMF5BMl5BanBnXkFtZTcwNjczODMzMw@@._V1_SY150_CR0,0,101,150_.jpg","Drama, History","An adaptation of Homer's great epic, the film follows the assault on Troy by the united Greek forces and chronicles the fates of the men involved.",7.2,Troy,2004
376994,"Hugh Jackman, Halle Berry, Ian McKellen","['0413168', '0000932', '0005212', '0001772', '0000463', '0001593', '0001288', '0005188', '0005381', '0039162']","https://m.media-amazon.com/images/M/MV5BNDBhNDJiMWEtOTg4Yi00NTYzLWEzOGMtMjNmNjAxNTBlMzY3XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SY150_CR1,0,101,150_.jpg","Action, Adventure, Sci-Fi","The human government develops a cure for mutations, and Jean Gray becomes a darker uncontrollable persona called the Phoenix who allies with Magneto, causing escalation into an all-out battle for the X-Men.",6.7,X-Men: The Last Stand,2006
3501632,"Chris Hemsworth, Tom Hiddleston, Cate Blanchett","['1165110', '1089991', '0000949', '0252961', '0000156', '1935086', '0881631', '0749263', '0000164', '1212722']","https://m.media-amazon.com/images/M/MV5BMjMyNDkzMzI1OF5BMl5BanBnXkFtZTgwODcxODg5MjI@._V1_SY150_CR0,0,101,150_.jpg","Action, Adventure, Comedy","Thor is imprisoned on the planet Sakaar, and must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela.",7.9,Thor: Ragnarok,2017
1408101,"Chris Pine, Zachary Quinto, Zoe Saldana","['1517976', '0704270', '0757855', '0881631', '0670408', '0158626', '1212722', '0947338', '0339304', '0000693']","https://m.media-amazon.com/images/M/MV5BMTk2NzczOTgxNF5BMl5BanBnXkFtZTcwODQ5ODczOQ@@._V1_SY150_CR0,0,101,150_.jpg","Action, Adventure, Sci-Fi","After the crew of the Enterprise find an unstoppable force of terror from within their own organization, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction.",7.7,Star Trek Into Darkness,2013
1298650,"Johnny Depp, Penélope Cruz, Geoffrey Rush","['0000136', '0004851', '0001691', '0574534', '0573618', '3510471', '2793591', '0334318', '0724189', '0341743']","https://m.media-amazon.com/images/M/MV5BMjE5MjkwODI3Nl5BMl5BanBnXkFtZTcwNjcwMDk4NA@@._V1_SY150_CR0,0,101,150_.jpg","Action, Adventure, Fantasy","Jack Sparrow and Barbossa embark on a quest to find the elusive fountain of youth, only to discover that Blackbeard and his daughter are after it too.",6.6,Pirates of the Caribbean: On Stranger Tides,2011
1663662,"Charlie Hunnam, Diego Klattenhoff, Idris Elba","['0402271', '1459109', '0252961', '0452860', '0206359', '1218607', '0242882', '2059117', '0004286', '0000579']","https://m.media-amazon.com/images/M/MV5BMTY3MTI5NjQ4Nl5BMl5BanBnXkFtZTcwOTU1OTU0OQ@@._V1_SY150_CR0,0,101,150_.jpg","Action, Adventure, Sci-Fi","As a war between humankind and monstrous sea creatures wages on, a former pilot and a trainee are paired up to drive a seemingly obsolete special weapon in a desperate effort to save the world from the apocalypse.",6.9,Pacific Rim,2013
95953,"Dustin Hoffman, Tom Cruise, Valeria Golino","['0000163', '0000129', '0000420', '0596520', '0613789', '0731426', '0786860', '0421087', '0001372', '0732152']","https://m.media-amazon.com/images/M/MV5BMzVjNzI4NzYtMjE4NS00M2IzLWFkOWMtOTYwMWUzN2ZlNGVjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Drama,Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.,8.0,Rain Man,1988
1022603,"Joseph Gordon-Levitt, Zooey Deschanel, Geoffrey Arend","['0330687', '0221046', '0034309', '1631269', '1131557', '0163988', '0006970', '1036340', '1310368', '3505110']","https://m.media-amazon.com/images/M/MV5BMTk5MjM4OTU1OV5BMl5BanBnXkFtZTcwODkzNDIzMw@@._V1_SX101_CR0,0,101,150_.jpg","Comedy, Drama, Romance","An offbeat romantic comedy about a woman who doesn't believe true love exists, and the young man who falls for her.",7.7,500 Days of Summer,2009
2310332,"Ian McKellen, Martin Freeman, Richard Armitage","['0005212', '0293509', '0035514', '0832792', '0574615', '0456270', '0626362', '1053536', '0641063', '2636108']","https://m.media-amazon.com/images/M/MV5BODAzMDgxMDc1MF5BMl5BanBnXkFtZTgwMTI0OTAzMjE@._V1_SY150_CR0,0,101,150_.jpg","Adventure, Fantasy",Bilbo and company are forced to engage in a war against an array of combatants and keep the Lonely Mountain from falling into the hands of a rising darkness.,7.4,The Hobbit: The Battle of the Five Armies,2014
1570728,"Steve Carell, Ryan Gosling, Julianne Moore","['0136797', '0331516', '0000194', '1297015', '3006818', '1501050', '1428821', '0000673', '0514719', '0002253']","https://m.media-amazon.com/images/M/MV5BMTg2MjkwMTM0NF5BMl5BanBnXkFtZTcwMzc4NDg2NQ@@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Drama, Romance","A middle-aged husband's life changes dramatically when his wife asks him for a divorce. He seeks to rediscover his manhood with the help of a newfound friend, Jacob, learning to pick up girls at bars.",7.4,"Crazy, Stupid, Love.",2011
458525,"Hugh Jackman, Liev Schreiber, Danny Huston","['0413168', '0000630', '0396812', '1443238', '1211488', '0243806', '0597480', '2018237', '2024644', '0005351']","https://m.media-amazon.com/images/M/MV5BZWRhMzdhMzEtZTViNy00YWYyLTgxZmUtMTMwMWM0NTEyMjk3XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SY150_CR0,0,101,150_.jpg","Action, Adventure, Sci-Fi","The early years of James Logan, featuring his rivalry with his brother Victor Creed, his service in the special forces team Weapon X, and his experimentation into the metal-lined mutant Wolverine.",6.6,X-Men Origins: Wolverine,2009
1411697,"Bradley Cooper, Ed Helms, Zach Galifianakis","['0177896', '1159180', '0302108', '0058581', '0421822', '0316079', '0005512', '0001787', '0497853', '1512166']","https://m.media-amazon.com/images/M/MV5BMTM2MTM4MzY2OV5BMl5BanBnXkFtZTcwNjQ3NzI4NA@@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Mystery","Two years after the bachelor party in Las Vegas, Phil, Stu, Alan, and Doug jet to Thailand for Stu's wedding. Stu's plan for a subdued pre-wedding brunch, however, goes seriously awry.",6.5,The Hangover Part II,2011
1343092,"Lisa Adam, Frank Aldridge, Amitabh Bachchan","['2179281', '3801004', '0000821', '0001950', '0141885', '0164809', '2564938', '0173194', '0191504', '0206495']","https://m.media-amazon.com/images/M/MV5BMTkxNTk1ODcxNl5BMl5BanBnXkFtZTcwMDI1OTMzOQ@@._V1_SX101_CR0,0,101,150_.jpg","Drama, Romance","A writer and wall street trader, Nick, finds himself drawn to the past and lifestyle of his millionaire neighbor, Jay Gatsby.",7.3,The Great Gatsby,2013
206634,"Clive Owen, Juan Gabriel Yacuzzi, Michael Caine","['0654110', '0944819', '0000323', '1090043', '1035253', '0252230', '2474359', '0000194', '0203935', '0402271']","https://m.media-amazon.com/images/M/MV5BMTQ5NTI2NTI4NF5BMl5BanBnXkFtZTcwNjk2NDA2OQ@@._V1_SY150_CR0,0,101,150_.jpg","Drama, Sci-Fi, Thriller","In 2027, in a chaotic world in which women have become somehow infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea.",7.9,Children of Men,2006
3783958,"Ryan Gosling, Emma Stone, Amiée Conn","['0331516', '1297015', '2353430', '0881814', '3235876', '1197574', '5555747', '1557329', '4420495', '1679669']","https://m.media-amazon.com/images/M/MV5BMzUzNDM2NzM2MV5BMl5BanBnXkFtZTgwNTM3NTg4OTE@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Drama, Music","While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.",8.0,La La Land,2016
144084,"Christian Bale, Justin Theroux, Josh Lucas","['0000288', '0857620', '0524197', '0756083', '0001721', '0000702', '0000526', '0743671', '0001467', '0000353']","https://m.media-amazon.com/images/M/MV5BZTM2ZGJmNjQtN2UyOS00NjcxLWFjMDktMDE2NzMyNTZlZTBiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SY150_CR0,0,101,150_.jpg","Crime, Drama","A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.",7.6,American Psycho,2000
3460252,"Samuel L. Jackson, Kurt Russell, Jennifer Jason Leigh","['0000168', '0000621', '0000492', '0324658', '0065007', '0000619', '0000514', '0001136', '0662960', '4158239']","https://m.media-amazon.com/images/M/MV5BMjA1MTc1NTg5NV5BMl5BanBnXkFtZTgwOTM2MDEzNzE@._V1_SY150_CR0,0,101,150_.jpg","Crime, Drama, Mystery","In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.",7.8,The Hateful Eight,2015
1229238,"Tom Cruise, Paula Patton, Simon Pegg","['0000129', '1745736', '0670408', '0719637', '0638824', '0556343', '0249020', '0796071', '0438463', '2244205']","https://m.media-amazon.com/images/M/MV5BMTY4MTUxMjQ5OV5BMl5BanBnXkFtZTcwNTUyMzg5Ng@@._V1_SY150_CR0,0,101,150_.jpg","Action, Adventure, Thriller","The IMF is shut down when it's implicated in the bombing of the Kremlin, causing Ethan Hunt and his new team to go rogue to clear their organization's name.",7.4,Mission: Impossible - Ghost Protocol,2011
2911666,"Keanu Reeves, Michael Nyqvist, Alfie Allen","['0000206', '0638824', '0654295', '0000353', '0935921', '1597316', '0055455', '2584861', '0076780', '0005256']","https://m.media-amazon.com/images/M/MV5BMTU2NjA1ODgzMF5BMl5BanBnXkFtZTgwMTM2MTI4MjE@._V1_SX101_CR0,0,101,150_.jpg","Action, Crime, Thriller",An ex-hit-man comes out of retirement to track down the gangsters that killed his dog and took everything from him.,7.3,John Wick,2014
425112,"Simon Pegg, Martin Freeman, Bill Nighy","['0670408', '0293509', '0631490', '0691583', '0180428', '1632389', '0556702', '0925794', '0296545', '0927835']","https://m.media-amazon.com/images/M/MV5BMzg4MDJhMDMtYmJiMS00ZDZmLThmZWUtYTMwZDM1YTc5MWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg","Action, Comedy, Mystery",A skilled London police officer is transferred to a small town with a dark secret.,7.9,Hot Fuzz,2007
96874,"Michael J. Fox, Christopher Lloyd, Lea Thompson","['0000150', '0000502', '0000670', '0001855', '0000223', '0866055', '0919297', '0797150', '0000708', '0169454']","https://m.media-amazon.com/images/M/MV5BZTMxMGM5MjItNDJhNy00MWI2LWJlZWMtOWFhMjI5ZTQwMWM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg","Adventure, Comedy, Sci-Fi","After visiting 2015, Marty McFly must repeat his visit to 1955 to prevent disastrous changes to 1985...without interfering with his first trip.",7.8,Back to the Future Part II,1989
1659337,"Logan Lerman, Dylan McDermott, Kate Walsh","['0503567', '0001518', '0005532', '4326490', '2215447', '3297724', '4022313', '2400045', '1002609', '3400186']","https://m.media-amazon.com/images/M/MV5BMzIxOTQyODU1OV5BMl5BanBnXkFtZTcwMDQ4Mjg4Nw@@._V1_SY150_CR0,0,101,150_.jpg",Drama,An introvert freshman is taken under the wings of two seniors who welcome him to the real world.,8.0,The Perks of Being a Wallflower,2012
926084,"Bill Nighy, Emma Watson, Richard Griffiths","['0631490', '0914612', '0341743', '0577982', '0705356', '0910278', '0942247', '0342488', '0446432', '0265610']","https://m.media-amazon.com/images/M/MV5BMTQ2OTE1Mjk0N15BMl5BanBnXkFtZTcwODE3MDAwNA@@._V1_SY150_CR0,0,101,150_.jpg","Adventure, Fantasy, Mystery","As Harry, Ron and Hermione race against time and evil to destroy the Horcruxes, they uncover the existence of the three most powerful objects in the wizarding world: the Deathly Hallows.",7.7,Harry Potter and the Deathly Hallows: Part 1,2010
289879,"Ashton Kutcher, Melora Walters, Amy Smart","['0005110', '0001828', '0005442', '0711805', '0005406', '0024511', '1096941', '0773056', '0416596', '0503567']","https://m.media-amazon.com/images/M/MV5BODNiZmY2MWUtMjFhMy00ZmM2LTg2MjYtNWY1OTY5NGU2MjdjL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY150_CR1,0,101,150_.jpg","Drama, Sci-Fi, Thriller","Evan Treborn suffers blackouts during significant events of his life. As he grows up, he finds a way to remember these lost memories and a supernatural way to alter his life by reading his journal.",7.7,The Butterfly Effect,2004
470752,"Domhnall Gleeson, Alicia Vikander, Oscar Isaac","['1727304', '2539953', '1209966', '4420495', '0424819', '7048733', '5883179', '7232418', '4031531', '6045387']","https://m.media-amazon.com/images/M/MV5BMTUxNzc0OTIxMV5BMl5BanBnXkFtZTgwNDI3NzU2NDE@._V1_SY150_CR0,0,101,150_.jpg","Drama, Mystery, Sci-Fi",A young programmer is selected to participate in a ground-breaking experiment in synthetic intelligence by evaluating the human qualities of a highly advanced humanoid A.I.,7.7,Ex Machina,2014
1800241,"Christian Bale, Bradley Cooper, Amy Adams","['0000288', '0177896', '0010736', '0719637', '2225369', '0127373', '1658935', '0671567', '0924154', '0005273']","https://m.media-amazon.com/images/M/MV5BMmM4YzJjZGMtNjQxMy00NjdlLWJjYTItZWZkYzdhOTdhNzFiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR0,0,101,150_.jpg","Crime, Drama","A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild F.B.I. Agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and the Mafia.",7.2,American Hustle,2013
417741,"Daniel Radcliffe, Michael Gambon, Dave Legeno","['0705356', '0002091', '0499270', '2917590', '0000980', '0813893', '0942247', '0910278', '0342488', '0914612']","https://m.media-amazon.com/images/M/MV5BNzU3NDg4NTAyNV5BMl5BanBnXkFtZTcwOTg2ODg1Mg@@._V1_SX101_CR0,0,101,150_.jpg","Adventure, Family, Fantasy","As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as ""the property of the Half-Blood Prince"" and begins to learn more about Lord Voldemort's dark past.",7.6,Harry Potter and the Half-Blood Prince,2009
356910,"Brad Pitt, Angelina Jolie, Vince Vaughn","['0000093', '0001401', '0000681', '0111013', '0913488', '0202966', '0919363', '1764138', '1157358', '0545335']","https://m.media-amazon.com/images/M/MV5BMTUxMzcxNzQzOF5BMl5BanBnXkFtZTcwMzQxNjUyMw@@._V1_SY150_CR0,0,101,150_.jpg","Action, Comedy, Crime",A bored married couple is surprised to learn that they are both assassins hired by competing agencies to kill each other.,6.5,Mr. & Mrs. Smith,2005
99487,"Johnny Depp, Winona Ryder, Dianne Wiest","['0000136', '0000213', '0001848', '0001309', '0000834', '0647084', '0004916', '0000715', '0930454', '0428952']","https://m.media-amazon.com/images/M/MV5BNDUxN2I5NDUtZjdlMC00NjlmLTg0OTQtNjk0NjAxZjFmZTUzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg","Drama, Fantasy, Romance","An artificial man, who was incompletely constructed and has scissors for hands, leads a solitary life. Then one day, a suburban lady meets him and introduces him to her world.",7.9,Edward Scissorhands,1990
242653,"Mary Alice, Tanveer K. Atwal, Helmut Bakaitis","['0019569', '1470128', '0048127', '0063571', '0068206', '0000899', '1470267', '1480091', '0088513', '0101048']","https://m.media-amazon.com/images/M/MV5BNzNlZTZjMDctZjYwNi00NzljLWIwN2QtZWZmYmJiYzQ0MTk2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SY150_CR0,0,101,150_.jpg","Action, Sci-Fi",The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,6.7,The Matrix Revolutions,2003
57012,"Peter Sellers, George C. Scott, Sterling Hayden","['0000634', '0001715', '0001330', '0943978', '0001620', '0119988', '0000469', '1064352', '0155043', '0077543']","https://m.media-amazon.com/images/M/MV5BZWI3ZTMxNjctMjdlNS00NmUwLWFiM2YtZDUyY2I3N2MxYTE0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg",Comedy,An insane general triggers a path to nuclear holocaust that a War Room full of politicians and generals frantically tries to stop.,8.4,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964
112641,"Robert De Niro, Sharon Stone, Joe Pesci","['0000134', '0000232', '0000582', '0000249', '0725543', '0454418', '0001629', '0428618', '0810686', '0898634']","https://m.media-amazon.com/images/M/MV5BMTcxOWYzNDYtYmM4YS00N2NkLTk0NTAtNjg1ODgwZjAxYzI3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX101_CR0,0,101,150_.jpg","Crime, Drama","A tale of greed, deception, money, power, and murder occur between two best friends: a mafia enforcer and a casino executive, compete against each other over a gambling empire, and over a fast living and fast loving socialite.",8.2,Casino,1995
